epoch,train_acc,train_f1,test_acc,test_f1
0,74.44837570357058,43.731226739153705,74.81972368864427,42.48512609320436,84.37894476664637,34.37666743117711
1,75.71236911403147,50.29218592596011,75.39087947882736,45.11563764808199,84.21298870969166,34.71388624144253
2,76.38093276922885,52.60416119538521,75.67505335280242,45.402414302875655,84.81325529867676,35.32530869159066
3,76.86971932057858,54.1217201558776,75.79018308435359,46.52229848072197,84.03643971293133,34.6658392521592
4,77.23520161743232,55.4081253824574,75.67842300348197,44.837682380392515,84.68614002100934,34.10456810962305
5,77.57665955295968,56.2560323029,76.21138941929686,50.08191034656305,84.76117334463247,36.684992261752306
6,77.83113058020393,57.05782738185638,75.98281478153432,45.312219731467515,86.06940141062648,35.36712773488464
7,77.99892670385762,57.536039591005775,76.11647759182299,46.79590921622396,85.33142660416833,35.37514320643482
8,78.19012317945261,58.11455784570858,75.98899247444682,47.58635018216852,84.59610003266157,34.712496956985746
9,78.28996468106881,58.44023789365519,76.34280579579917,47.15659253787299,85.62184970383906,35.85109485362612
10,78.41376814307287,58.71057227217283,76.27485117376165,47.52557759143235,85.44088698215972,35.78699830278311
11,78.57033209779475,59.10143857457165,76.50679546220375,48.65855268836006,85.61655323393624,36.448424120486365
12,78.67079760879604,59.388608573929915,76.15129731551163,46.83038241832666,85.11603682812073,34.34864979175418
13,78.78998340135036,59.713550822049854,75.92609232842862,45.73345351721491,84.74528393492405,33.44794042203442
14,78.8599972543587,59.94736245178128,76.59047512074582,48.79953304296693,85.51327207083146,36.42790596371041
15,78.93269434772299,60.078354550373724,76.49837133550488,47.87689473185316,85.41528737762948,36.496810324266995
16,78.93313115429257,60.074600841793334,76.47759182298101,47.19859677181215,85.95905828765127,36.88424396851064
17,79.01369076590912,60.318628582602166,76.08221947658093,44.500578646089515,85.94758260286186,36.392822054877506
18,79.06386112047126,60.405701101246,75.87442435134224,43.07187708700356,85.65362852325592,34.74335649535505
19,79.12513884208819,60.640970378548154,76.57194204200832,48.26450713674628,85.17253250708403,36.69418224281913
20,79.15690091978983,60.70945534055863,76.39391216443896,46.410331439899736,85.66863518798054,36.8448458025366
21,79.19209504910954,60.77663152268838,76.69549590025834,49.99115003755632,83.79809856730489,36.81038472293328
22,79.2146217879117,60.83571836022064,76.09457486240593,44.881279155845064,85.3720328734232,35.55006135825731
23,79.27146904289441,61.038463967961974,75.64753453891946,41.9502277198059,84.76382157958388,35.7196261543977
24,79.25474559137369,60.980683951786965,76.83814444569246,50.91185520561331,84.30038046308802,38.853872980846745
25,79.31502489797447,61.130744613643415,76.55902504773672,48.48987527720652,83.64979741002622,37.25243179901045
26,79.3491582113395,61.18394717808964,76.53431427608672,48.76727485525705,84.19621655499942,37.66158819235273
27,79.33056273166349,61.21434455686807,76.54049196899922,48.86946882298087,82.37864463335187,37.08715582626378
28,79.36344802625831,61.27711275279984,76.73930135909244,51.278240506029626,78.67023295640122,37.668209922043914
29,79.43602031774557,61.44729670934124,76.70055037627766,50.00727236444954,82.9330084831793,38.500323624575536
30,79.43221386049646,61.42923491270499,76.51971245647535,48.3249308054539,84.27389811357396,37.71047907738167
31,79.46403833913662,61.57740477435253,75.74637762551949,42.572176518756194,86.26625354201424,37.66158132250085
32,79.50297652476694,61.68431329305414,76.1024373806582,44.814471474520886,82.56225558998261,37.589250792825084
33,79.50491095386074,61.69017964821598,76.25407166123779,46.16585350554534,80.20003001332945,37.9425080928175
34,79.56849751020255,61.81696123106851,76.65955295967652,50.06697638620559,82.59138617444806,37.72686023199854
35,79.54266352165936,61.78221036518714,76.80107828821745,52.53206547462745,81.00597618354034,38.67806312500009
36,79.57155515618955,61.8229462908178,76.92238571268112,52.25729478162565,81.72011687543585,38.10342253416819
37,79.58534576360029,61.9134606772101,75.87161630910929,43.264015525429606,82.68407439774724,36.16946077700132
38,79.59476830531531,61.883766266741326,76.58261260249354,48.891623928437625,79.303161109787,36.724750701341854
39,79.63071124589713,61.97207961685268,76.47927664832079,49.528293865399625,79.35082933891228,35.98449695628474
40,79.61273977560623,62.006373569894855,76.4601819611367,50.25200607214507,78.84148548325874,38.643130550496224
41,79.66259812547581,62.15320816669592,76.65281365831743,50.380778109280214,81.09160244696909,36.37532521222304
42,79.63782495288729,62.07449511317687,76.73593170841289,52.79909364923908,76.53399009560128,37.20183466998039
43,79.66989903528149,62.13852623618911,76.16702235201618,45.96051849542208,81.23195889939356,37.73498854286731
44,79.7039075467695,62.252311547706064,76.41806132764236,48.75022575340197,80.69966367416117,36.71861961542078
